DATE,MODEL,RCP,RBP,RSP,REP,RDP,RPM71,RSTDEV,ROA1,9MFR,8MFR
2004-11-01,AdaBoost,0.27103684295063657,0.001698888708420658,0.11351325200996369,0.056198983437330007,0.008907516389704858,0.10342864068557163,0.005876403306947339,0.0022825216330954854,0.43259634093323757,0.004460609945092254
2004-11-01,LinearRegression,1.112749575313448,1.6528668176092784,1.412160354056583,0.7510166952294807,2.835223717682405,2.282116131803778,1.741365776075951,2.163900778043095,1.6040638817028965,1.3698512865274024
2004-12-01,AdaBoost,0.1930298424823392,0.000963311700632357,0.16035415852291432,0.0273205763692627,0.21400826287718927,0.010739282410880225,0.004902097747876046,0.00015513682295378612,0.3469709434384982,0.04155638762745411
2004-12-01,LinearRegression,1.222961398535899,1.7559047018836993,1.641457207934579,0.5147220257673667,3.1772401057966277,2.465859567690801,1.4833350991181071,2.388416100264385,1.814960616913985,1.444793338041261
2005-01-01,AdaBoost,0.004973426895192316,0.0862308974205185,0.2906503899266606,0.018854881708833936,0.006421958722016674,0.00902270084113317,0.10234305162376248,0.0006852054630448428,0.3429975852949094,0.1378199021039279
2005-01-01,LinearRegression,1.084158563013519,1.487756712196938,1.40371385632533,0.8575754378203226,2.48171626554993,2.148850554937354,1.3478454798014594,1.985955827847341,1.5841251241099314,1.3134950662448577
2005-02-01,AdaBoost,0.20782958817377561,0.17978054115134487,0.09059386108100342,0.002883107031098094,0.07457811306421328,0.20828353363152655,0.004856782533580088,2.6305361328211377e-06,0.10859323624869963,0.12259860654862577
2005-02-01,LinearRegression,1.1102731304529148,1.4179482780225545,1.6188699622901555,0.8697020360436568,2.5414247279750843,2.3076041927984385,1.4008727998825867,2.247953412630868,1.6074930468840558,1.3094229200030643
2005-03-01,AdaBoost,0.08182655318732554,0.30826507047920126,0.009228112533153381,0.1726102150995442,0.03991058471578722,0.027029039800053944,0.04527438394881884,0.001770460999632973,0.29645833517340925,0.017627244063073363
2005-03-01,LinearRegression,0.9877542546852278,1.6144345963172775,1.7298500299317223,0.4673351234372621,2.9763662503119432,2.7607604261699854,1.1078395568892703,2.7029057321640693,1.891884246091513,1.3643484665148784
2005-04-01,AdaBoost,0.0018890747595367266,0.0698315875587234,0.18979275844159663,0.019763742534625275,0.08872388630569913,0.010987111850157912,0.009459602495999668,0.0005791914663582076,0.32064618602408596,0.2883268585632172
2005-04-01,LinearRegression,0.972139078011498,1.4822255252760725,1.6163170218703204,0.5388783318398211,2.733542139753243,2.479810619662238,0.9912061239345138,2.4331152422087103,1.885276177114676,1.3007694129055367
2005-05-01,AdaBoost,0.3136646808083663,0.03611800864444886,0.13475900943423286,0.00508883135226694,0.1188289077833999,0.013113404135906758,0.09138796448681,0.003196906724994442,0.20700027981541552,0.07684200681415843
2005-05-01,LinearRegression,1.0449752270459383,1.726125315653111,1.406898310269749,0.7319070002916026,3.063515367070223,2.691222703789427,1.2762444888062423,2.336446333675723,1.7074663579025868,1.2310158903942956
2005-06-01,AdaBoost,0.16021141694466107,0.11873543313587948,0.006377337953067507,0.01797639290332881,0.3346234868044342,0.022954668311232655,0.04221505560309932,0.00406423934881574,0.19707944491890445,0.09576252407657682
2005-06-01,LinearRegression,1.1649951936834602,1.5644005482969972,1.4744757023172395,0.8813280257020526,2.5439951216663133,2.370461347708211,1.0579288797862991,2.2054009409317374,1.6258640390990482,1.2290742684326406
2005-07-01,AdaBoost,0.15256922232985473,0.004280053081108611,0.005685065911343509,0.2162520605787297,0.1375083283041612,0.16744987913748535,0.01682730951849581,0.004072544408551521,0.00521837308921975,0.2901371636410498
2005-07-01,LinearRegression,1.1761718066541753,1.678795030405939,1.5041478886952426,1.0277977539770937,2.5405899918917507,2.358386992766732,1.0964981154429188,2.108683388611156,1.3543449822886935,1.1514272268074326
2005-08-01,AdaBoost,0.22161239059180637,0.007095354687551819,0.11141041712931628,0.03198702739186574,0.011477726102280457,0.21941624541445945,0.10001859389955148,0.008778429557971775,0.010107617502909732,0.2780961977222869
2005-08-01,LinearRegression,1.1363227374715947,2.4337939329905547,2.0544347095775786,0.12838702759177698,3.8593009708320825,3.4192724498853218,0.03170443532252604,3.6077188175198067,1.4101791953169662,0.763163192847872
2005-09-01,AdaBoost,0.15086944300101493,0.001805565796087644,0.33586861460817713,0.0855780882682358,0.1869692419257382,0.06145519851924099,0.032244810506086186,0.010326769252442004,0.13120120061590537,0.0036810675070716708
2005-09-01,LinearRegression,1.1159764623557886,2.549027782123933,2.440971132483277,-0.0,3.5072847496367077,3.9822362499319244,-0.0098016844702982,3.845924366438972,1.5372475247988149,0.17066201018219435
2005-10-01,AdaBoost,0.16046219147462643,0.004620691439256585,0.12078182231644202,0.28377320874306544,0.17244286579516208,0.012695555002014441,0.21399322760433723,0.007141414725544433,0.01494308663209969,0.009145936267451636
2005-10-01,LinearRegression,1.182181648332079,2.4096879298879963,1.960685340466219,0.0,3.3780983571149457,3.8892885203975505,-0.0,3.6100907742561286,2.372527350658208,0.38688783860515946
2005-11-01,AdaBoost,0.19770699560775,0.17732556158648882,0.11684732176583118,0.004366982798511762,0.13879750978654548,0.11374897612306589,0.169687792754432,0.006605308712467298,0.06144646866664354,0.013467082198263985
2005-11-01,LinearRegression,1.186700132906078,1.4313737320891873,1.5062665403183986,0.7882465684078226,2.1334556507338425,2.4217048437913427,0.7955458297581368,2.1326378726896906,1.7544723426535445,0.9550001735106893
