DATE,MODEL,IC,T
2010-12-01,AdaBoost,0.3821144262999622,1.3337274631900205e-46
2010-12-01,CTEF,0.2466780413569569,4.1651788499784554e-18
2010-12-01,DecisionTree,0.29978131676886005,1.030375154639681e-75
2010-12-01,LinearRegression,0.1935944560359798,1.4273888499127724e-11
2011-01-01,AdaBoost,0.32074195270520395,3.2447341209801916e-34
2011-01-01,CTEF,0.27783203982504107,2.867393974856007e-22
2011-01-01,DecisionTree,0.30615942066710383,2.377636249774612e-77
2011-01-01,LinearRegression,0.26895439796290005,6.646419786550081e-21
2011-02-01,AdaBoost,0.3342450269238313,2.755407785615558e-35
2011-02-01,CTEF,0.3628082226030621,2.5422282786100804e-38
2011-02-01,DecisionTree,0.3527855501317398,7.004393254728523e-55
2011-02-01,LinearRegression,0.31633388986591554,6.285617268751432e-29
2011-03-01,AdaBoost,0.3278496649218923,3.607541184039061e-33
2011-03-01,CTEF,0.2906343236241908,1.3909565907662036e-24
2011-03-01,DecisionTree,0.3085647246769479,7.211923246714755e-80
2011-03-01,LinearRegression,0.3738161600779764,4.642766194315432e-41
2011-04-01,AdaBoost,0.3277278687234665,1.3491345900368604e-32
2011-04-01,CTEF,0.32446167456472913,6.428674435282331e-31
2011-04-01,DecisionTree,0.306505122168294,3.2010487196923534e-79
2011-04-01,LinearRegression,0.3141125967513412,5.928188859403506e-29
2011-05-01,AdaBoost,0.3236477880657332,1.5832705293866554e-30
2011-05-01,CTEF,0.2666266088546825,1.5146284706517013e-20
2011-05-01,DecisionTree,0.36284187482462776,1.0771092011536685e-46
2011-05-01,LinearRegression,0.35001772158154454,2.2154467232439998e-35
2011-06-01,AdaBoost,0.36196123314768697,3.659989034199667e-39
2011-06-01,CTEF,0.41194256489525855,6.503275139260285e-49
2011-06-01,DecisionTree,0.4111768818165233,3.6928173487019255e-60
2011-06-01,LinearRegression,0.4215913302097667,1.9599583030538075e-51
2011-07-01,AdaBoost,0.31192981912116935,6.475630446131339e-32
2011-07-01,CTEF,0.2691716394440086,6.680855516603004e-21
2011-07-01,DecisionTree,0.3093050439144056,1.640545216780548e-79
2011-07-01,LinearRegression,0.31580285518023415,1.1865767980813824e-28
2011-08-01,AdaBoost,0.4404321893373297,2.7947518786233096e-62
2011-08-01,CTEF,0.2832875862556849,1.481557431949674e-23
2011-08-01,DecisionTree,0.34302183764935396,1.5132277987308004e-35
2011-08-01,LinearRegression,0.5221038869076965,1.4144589044014906e-87
2011-09-01,AdaBoost,0.43562015201255805,2.8086766879694266e-59
2011-09-01,CTEF,0.3042591400251665,4.458182396089905e-27
2011-09-01,DecisionTree,0.30262498740244415,1.8515101156659914e-76
2011-09-01,LinearRegression,0.5617265386723757,9.466302982898998e-105
2011-10-01,AdaBoost,0.1355620169798369,1.656830747783143e-06
2011-10-01,CTEF,0.3058973267818352,8.630484276763928e-28
2011-10-01,DecisionTree,0.30489604300571427,3.824884145158954e-79
2011-10-01,LinearRegression,0.053732943683999806,0.06258072959693654
2011-11-01,AdaBoost,0.39098332675310526,8.73384027037523e-46
2011-11-01,CTEF,0.34394642659175034,2.237022858985521e-34
2011-11-01,DecisionTree,0.3097564826799391,1.2498793159582403e-79
2011-11-01,LinearRegression,0.4106789071637659,5.554666216200071e-50
2011-12-01,AdaBoost,0.3170653539462369,1.5232377441862668e-33
2011-12-01,CTEF,0.33715681614728926,1.8200487690002444e-33
2011-12-01,DecisionTree,0.30647755911385527,1.3671962379440373e-78
2011-12-01,LinearRegression,0.46823132369528514,5.779575987798283e-68
2012-01-01,AdaBoost,0.15122832974493924,1.3569710457386065e-07
2012-01-01,CTEF,0.2810492371446054,3.399932663970269e-23
2012-01-01,DecisionTree,0.09834050555370089,0.0003971454626398607
2012-01-01,LinearRegression,0.07444474622963446,0.010301265656882403
2012-02-01,AdaBoost,0.27969026558432136,3.556298581379592e-24
2012-02-01,CTEF,0.33955540713444915,6.86954406252704e-34
2012-02-01,DecisionTree,0.26868516821348415,7.925279577513797e-25
2012-02-01,LinearRegression,0.21537741002458097,5.52885927206476e-14
2012-03-01,AdaBoost,0.24693988534778036,1.0237457007025838e-18
2012-03-01,CTEF,0.32948238457464424,1.3915083443655853e-31
2012-03-01,DecisionTree,0.2723446909189485,7.064895955226143e-26
2012-03-01,LinearRegression,0.275922377741154,3.5332531058163834e-22
2012-04-01,AdaBoost,0.36653225386257704,1.3344838501190894e-43
2012-04-01,CTEF,0.30443852152200923,2.2982042924379686e-27
2012-04-01,DecisionTree,0.4012747952362821,1.7196940306248116e-61
2012-04-01,LinearRegression,0.33484018566138696,3.597490485524043e-33
2012-05-01,AdaBoost,0.5722597311774331,1.5913485100764967e-109
2012-05-01,CTEF,0.25849926586323413,3.8664399329574833e-19
2012-05-01,DecisionTree,0.5092352684012655,4.745728412842681e-95
2012-05-01,LinearRegression,0.44115439794993033,2.724083572271e-57
2012-06-01,AdaBoost,0.3435081644413401,2.2613322828422825e-34
2012-06-01,CTEF,0.2993168067183296,7.760333246800204e-26
2012-06-01,DecisionTree,0.3101233510719087,6.518733602370837e-80
2012-06-01,LinearRegression,0.33382756454410956,3.5531995168586195e-32
2012-07-01,AdaBoost,0.3873581260000437,1.2420404933463822e-46
2012-07-01,CTEF,0.31208489219420354,1.3535720925301585e-28
2012-07-01,DecisionTree,0.30136639933159326,3.7647413336637876e-76
2012-07-01,LinearRegression,0.3201923676555315,4.1809991211268144e-30
2012-08-01,AdaBoost,0.1673080328792692,1.7547334333117826e-09
2012-08-01,CTEF,0.3147027946414812,1.4711704456546884e-28
2012-08-01,DecisionTree,0.29913179270575163,1.4315762181799776e-76
2012-08-01,LinearRegression,0.1874978653783246,9.911397946224368e-11
2012-09-01,AdaBoost,0.35002455157906626,1.6391578340065038e-37
2012-09-01,CTEF,0.3064357147250461,2.8539412495652543e-27
2012-09-01,DecisionTree,0.29940505043249654,3.072192597722512e-77
2012-09-01,LinearRegression,0.28291356884967456,2.8362568446590194e-23
2012-10-01,AdaBoost,0.26342545750341956,2.6732306581221763e-21
2012-10-01,CTEF,0.32763360613564096,3.586253910975988e-32
2012-10-01,DecisionTree,0.296755500454269,4.459108493462237e-78
2012-10-01,LinearRegression,0.3921096490363087,8.049481546040135e-47
2012-11-01,AdaBoost,0.26561595967162477,4.203121209907158e-22
2012-11-01,CTEF,0.28887126892650905,4.4339377007149086e-24
2012-11-01,DecisionTree,0.29864956633947926,7.438275730344875e-76
2012-11-01,LinearRegression,0.24294173304088262,3.0916986090744605e-17
2012-12-01,AdaBoost,0.293785916739129,2.472110278513411e-27
2012-12-01,CTEF,0.19275778328015253,1.7772672691701038e-11
2012-12-01,DecisionTree,0.3000776749455578,1.4544728057730298e-77
2012-12-01,LinearRegression,0.18080408723328267,3.046053619035774e-10
2013-01-01,AdaBoost,0.33836910636348166,4.426790236799292e-34
2013-01-01,CTEF,0.29172208675945016,1.2389618827836383e-24
2013-01-01,DecisionTree,0.3025358019593753,1.4104616488516894e-30
2013-01-01,LinearRegression,0.31041458437870934,7.283464932146943e-28
2013-02-01,AdaBoost,0.28500218679962525,2.4095286311173007e-27
2013-02-01,CTEF,0.32050164827308225,8.460412483758566e-30
2013-02-01,DecisionTree,0.30339091484384245,5.617762246926269e-79
2013-02-01,LinearRegression,0.3507877233473928,7.935355511797936e-36
2013-03-01,AdaBoost,0.32531082885824075,5.198613036628242e-33
2013-03-01,CTEF,0.32944448515018665,1.4077968093488131e-31
2013-03-01,DecisionTree,0.26350632229152343,2.0114466016699236e-23
2013-03-01,LinearRegression,0.3391343498602868,1.722874832102725e-33
2013-04-01,AdaBoost,0.29138133955403783,3.485688792352033e-28
2013-04-01,CTEF,0.24714181708286673,2.2727436188692958e-18
2013-04-01,DecisionTree,0.2980911154314416,1.15830294430777e-78
